V1,location,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,location_name
137,Wyoming,6/21/20,9.7228,0,83.345,0.59225,0,9.75375,0.4763,0,7.7,0.082,0,1,0.07205,0,0,0.01705,0,0,140.072,73.975,268.025,0,0,0,0,0,0,Wyoming
138,Wyoming,6/22/20,8.0222,0,74.46,0.45525,0,7.90625,0.3668,0,6.35125,0.068,0,1,0.0506,0,0,0.0119,0,0,140.14,73.975,269.025,0,0,0,0,0,0,Wyoming
139,Wyoming,6/23/20,6.5234,0,64.77375,0.339,0,5.70625,0.2717,0,4.8,0.054,0,1,0.0301,0,0,0.00675,0,0,140.194,73.975,270,0,0,0,0,0,0,Wyoming
140,Wyoming,6/24/20,5.20825,0,55.75375,0.2472,0,3.85,0.19815,0,3.0025,0.043,0,1,0.02945,0,0,0.0067,0,0,140.237,73.975,271,0,0,0,0,0,0,Wyoming
141,Wyoming,6/25/20,4.09465,0,46.1525,0.17205,0,2.005,0.13765,0,1.75375,0.033,0,1,0.02275,0,0,0.0053,0,0,140.27,73.975,271.025,0,0,0,0,0,0,Wyoming
142,Wyoming,6/26/20,3.1515,0,39.55875,0.11675,0,0.01375,0.0924,0,0.01125,0.025,0,0.025,0.0126,0,0,0.0031,0,0,140.295,73.975,271.05,0,0,0,0,0,0,Wyoming
143,Wyoming,6/27/20,2.39845,0,33.26875,0.07935,0,0,0.063,0,0,0.015,0,0,0.01265,0,0,0.00295,0,0,140.31,73.975,271.075,0,0,0,0,0,0,Wyoming
144,Wyoming,6/28/20,1.8297,0,27.3025,0.0542,0,0,0.04275,0,0,0.011,0,0,0,0,0,0,0,0,140.321,73.975,271.075,0,0,0,0,0,0,Wyoming
145,Wyoming,6/29/20,1.39305,0,22.0375,0.03695,0,0,0.0287,0,0,0.007,0,0,0,0,0,0,0,0,140.328,73.975,271.075,0,0,0,0,0,0,Wyoming
146,Wyoming,6/30/20,1.03405,0,15.14,0.02505,0,0,0.0193,0,0,0.004,0,0,0,0,0,0,0,0,140.332,73.975,271.075,0,0,0,0,0,0,Wyoming
147,Wyoming,7/1/20,0.7495,0,8.58625,0.0182,0,0,0.0144,0,0,0.004,0,0,0,0,0,0,0,0,140.336,73.975,271.075,0,0,0,0,0,0,Wyoming
148,Wyoming,7/2/20,0.5106,0,4.41875,0.01135,0,0,0.0086,0,0,0.003,0,0,0,0,0,0,0,0,140.339,73.975,271.075,0,0,0,0,0,0,Wyoming
149,Wyoming,7/3/20,0.34725,0,0.07,0.0061,0,0,0.0045,0,0,0.002,0,0,0,0,0,0,0,0,140.341,73.975,271.075,0,0,0,0,0,0,Wyoming
150,Wyoming,7/4/20,0.22695,0,0,0.003,0,0,0.00235,0,0,0.002,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
151,Wyoming,7/5/20,0.1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
152,Wyoming,7/6/20,0.10545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
153,Wyoming,7/7/20,0.0717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
154,Wyoming,7/8/20,0.05165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
155,Wyoming,7/9/20,0.03175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
156,Wyoming,7/10/20,0.01645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
157,Wyoming,7/11/20,0.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
158,Wyoming,7/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
159,Wyoming,7/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
160,Wyoming,7/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
161,Wyoming,7/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
162,Wyoming,7/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
163,Wyoming,7/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
164,Wyoming,7/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
165,Wyoming,7/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
166,Wyoming,7/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
167,Wyoming,7/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
168,Wyoming,7/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
169,Wyoming,7/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
170,Wyoming,7/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
171,Wyoming,7/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
172,Wyoming,7/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
173,Wyoming,7/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
174,Wyoming,7/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
175,Wyoming,7/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
176,Wyoming,7/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
177,Wyoming,7/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
178,Wyoming,8/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
179,Wyoming,8/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
180,Wyoming,8/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
181,Wyoming,8/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.343,73.975,271.075,0,0,0,0,0,0,Wyoming
1,Wisconsin,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
2,Wisconsin,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
3,Wisconsin,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
4,Wisconsin,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
5,Wisconsin,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
6,Wisconsin,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
7,Wisconsin,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
8,Wisconsin,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
9,Wisconsin,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
10,Wisconsin,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
11,Wisconsin,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
12,Wisconsin,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
13,Wisconsin,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
14,Wisconsin,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
15,Wisconsin,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
16,Wisconsin,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
17,Wisconsin,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
18,Wisconsin,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
19,Wisconsin,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
20,Wisconsin,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
21,Wisconsin,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
22,Wisconsin,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
23,Wisconsin,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
24,Wisconsin,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
25,Wisconsin,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
26,Wisconsin,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
27,Wisconsin,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
28,Wisconsin,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
29,Wisconsin,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
30,Wisconsin,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
31,Wisconsin,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
32,Wisconsin,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
33,Wisconsin,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
34,Wisconsin,3/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
35,Wisconsin,3/11/20,6.593551626,1.947678571,13.53958333,1.538004915,0.349583333,3.273409091,1.234733711,0.25,2.6675,0,0,0,6.593551626,1.947678571,13.53958333,1.538004915,0.349583333,3.273409091,0,0,0,0,0,0,0,0,0,Wisconsin
36,Wisconsin,3/12/20,8.755081236,3.245220588,16.07214286,2.051371876,0.6,3.900227273,1.642747469,0.461538462,3.10125,0,0,0,2.16152961,0,6.286383929,0.513366961,0,1.6,0,0,0,0,0,0,0,0,0,Wisconsin
37,Wisconsin,3/13/20,26.94629744,21.69980769,33.4390625,6.328020713,4.75,8.13375,5.070491697,3.699807692,6.6,0,0,0,18.1912162,14.99791667,21.54681818,4.276648837,3.149583333,5.5,0,0,0,0,0,0,0,0,0,Wisconsin
38,Wisconsin,3/14/20,35.17594343,29.30625,42.6509375,8.273147215,6.428571429,10.3078125,6.629394819,4.99875,8.350340909,0,0,0,8.229645991,5.065,12.93035714,1.945126502,1,3.20125,0,0,0,0,0,0,0,0,0,Wisconsin
39,Wisconsin,3/15/20,35.17594343,29.30625,42.6509375,8.273147215,6.428571429,10.3078125,6.629394819,4.99875,8.350340909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
40,Wisconsin,3/16/20,45.63597598,38.19875,55.07884615,10.74628812,8.5621875,13.21517857,8.614922306,6.666666667,10.7,0,0,0,10.46003255,6.19875,16.7525,2.473140908,1.3,4.250568182,0,0,0,0,0,0,0,0,0,Wisconsin
41,Wisconsin,3/17/20,52.15851813,42.45,62.59227941,12.27969435,9.549886364,15.4,9.833533948,7.562073864,12.30875,0,0,0,6.522542152,1.3,13.35,1.533406229,0.299642857,3.307692308,0,0,0,0,0,0,0,0,0,Wisconsin
42,Wisconsin,3/18/20,73.10364681,61.99875,86.00125,17.20670677,13.99833333,20.70125,13.78689281,11.1315625,16.70035714,0,0,0,20.94512867,14.3075,29.60166667,4.927012421,3.213928571,7.133571429,0,0,0,0,0,0,0,0,0,Wisconsin
43,Wisconsin,3/19/20,96.37260069,84.55,109.50375,21.57091076,18.04875,25.26714286,17.2731723,14.34958333,20.5025,0,0,0,24.72105792,18.85630252,32.50125,5.816308039,4.090422078,7.858214286,0,0,0,0,0,0,0,0,0,Wisconsin
44,Wisconsin,3/20/20,122.1618911,111.1975,134.8632143,27.29710247,23.72166667,31.1671875,21.85361881,18.91647727,25.126875,3,3,3,26.27236401,21.7975,31.28340909,6.209265321,4.732647059,7.917083333,3,3,3,0,0,0,0,0,0,Wisconsin
45,Wisconsin,3/21/20,137.9410054,126.5925,151.1926573,28.22092379,24.7,32.07156593,22.59630633,19.45,25.92321429,1,1,1,22.44633017,17.54306818,28.8675,5.286371027,3.8,7.143035714,4,4,4,0,0,0,0,0,0,Wisconsin
46,Wisconsin,3/22/20,152.3853678,139.621875,167.2544643,30.34172489,26.64913462,35.00166667,24.29195158,21,27.94264706,0,0,0,17.15341562,10.08988636,24.6525,4.06479206,2.213928571,6.143035714,4,4,4,0,0,0,0,0,0,Wisconsin
47,Wisconsin,3/23/20,174.7917474,159.55,191.56875,35.60194356,31.31237981,40.8208042,28.50344354,24.84464286,32.73464286,1,1,1,22.40637958,15.24875,31.6,5.260218676,3.3325,7.55,5,5,5,0,0,0,0,0,0,Wisconsin
48,Wisconsin,3/24/20,213.7653514,196.54375,232.6455357,43.13880538,38.45,48.54556818,34.53671002,30.46125,38.8475,0,0,0,42.17890299,33.7975,52.878125,9.978564274,7.466666667,12.84642857,5,5,5,0,0,0,0,0,0,Wisconsin
49,Wisconsin,3/25/20,253.8672303,233.44625,276.8464286,51.52379159,45.94791667,57.65208333,41.26612163,36.65,46.6925,2,2,2,41.54788424,30.64875,54.82352941,9.830991615,7,13.15416667,7,7,7,0,0,0,0,0,0,Wisconsin
50,Wisconsin,3/26/20,289.3328958,265.69,317.2166209,57.67846656,51.34875,65.31540179,46.17762823,41.14875,52.3,3,3,3,46.61990645,35.65,61.935,11.02621822,8.186658654,14.92869048,10,10,10,0,0,0,0,0,0,Wisconsin
51,Wisconsin,3/27/20,332.2596594,301.89875,366.3089286,64.26565135,56.39625,73.77142857,51.46097644,44.8,59.07857143,4,4,4,52.59259679,39.2,69.078125,12.40373451,9.25,16.25144231,14,14,14,0,0,0,0,0,0,Wisconsin
52,Wisconsin,3/28/20,369.948787,331.0825,415.5841346,71.86527903,62.0975,83.80142857,57.53226058,49.34875,67.15095238,3,3,3,58.95868312,45.34875,78.759375,13.89661399,10.19875,18.81915584,17,17,17,0,0,0,0,0,0,Wisconsin
53,Wisconsin,3/29/20,423.8583506,372.29125,483.6078125,82.3640602,69.94875,97.38541667,65.93845361,55.9,78.18995536,1,1,1,67.03354217,49.845,88.2146978,15.8120565,11.35,21.35730519,18,18,18,0,0,0,0,0,0,Wisconsin
54,Wisconsin,3/30/20,493.4724628,428.13375,568.8745455,95.95685371,80.0475,114.6296875,76.79623251,63.9475,91.92321429,2,2,2,74.32505773,53.39875,99.78928571,17.54467143,12.15,23.80115385,20,20,20,0,0,0,0,0,0,Wisconsin
55,Wisconsin,3/31/20,561.3635117,473.09375,658.4640625,109.9931741,89.995,133.1583333,88.04004648,71.94625,106.8035294,5,5,5,81.72397994,56.34375,111.5025,19.21943946,13.1,26.77058824,25,25,25,0,0,0,0,0,0,Wisconsin
56,Wisconsin,4/1/20,632.3930465,522.495,754.885625,121.2097798,95.85,149.7147619,97.00222939,76.64375,119.634375,4.693,4,5,89.52338344,61,123.1609375,21.18131456,14.1,29.75048077,29.693,29,30,0,0,0,0,0,0,Wisconsin
57,Wisconsin,4/2/20,702.9800208,565.62625,853.6716667,134.553126,104.04625,169.2552885,107.6258722,82.84875,135.4332418,5.285,5,6,98.24285701,64.34875,137.6227273,23.12699769,15,32.90944056,34.978,34,36,0,0,0,0,0,0,Wisconsin
58,Wisconsin,4/3/20,777.2702666,608.39625,961.2025,148.5418284,110.95,190.9333333,118.8092447,88.8975,152.5404545,5.959,5,7,105.9171352,65.89875,153.0096154,24.97096645,15.54875,36.66730769,40.937,39,43,0,0,0,0,0,18.93333333,Wisconsin
59,Wisconsin,4/4/20,856.9773139,650.2975,1089.881548,163.0216837,118.19875,215.0022727,130.3876409,94.69625,171.8520833,6.639,6,8,113.9083098,67.49375,168.9176136,26.83806571,15.65,40.64397321,47.576,45,51,0,0,0,0,0,43.00227273,Wisconsin
60,Wisconsin,4/5/20,945.5475829,691.29875,1230.098636,177.988543,123.69625,240.3454545,142.3715918,99.14875,192.4653846,7.623,6,9,122.4758894,69.59625,186.4197115,28.81601604,15.99875,44.53833333,55.199,51,60,0,0,0,5.98854304,0,68.34545455,Wisconsin
61,Wisconsin,4/6/20,1042.066033,740.5425,1389.486688,192.843071,129.25,267.7,154.237468,103.24,215.6673077,8.502,7,10,130.0340424,69.69875,202.3928571,30.61541888,16.15,48.25041667,63.701,58,70,0,0,0,20.84307096,0,95.7,Wisconsin
62,Wisconsin,4/7/20,1141.160171,778.1925,1559.538214,208.0081729,132.3475,296.7519481,166.3865812,105.7475,238.2375,9.434,7,12,138.4277599,70.29625,220.91875,32.64703861,16.15,53.17,73.135,65,82,0,0,0,36.00817289,0,124.7519481,Wisconsin
63,Wisconsin,4/8/20,1232.257035,805.945,1719.55119,223.2233038,134.94875,327.234375,178.5490797,107.74625,262.0016667,10.337,8,13,145.8151459,69.54875,237.8091667,34.37909456,16.1,57.08458333,83.472,73,95,0,0,0,51.22330376,0,155.234375,Wisconsin
64,Wisconsin,4/9/20,1328.994995,834.48,1905.7125,238.4323991,136.65,361.4835664,190.7378563,109.34625,288.8528846,11.34,8,15,153.7535068,69.64625,264.3618506,36.33902401,15.94875,63.90057692,94.812,81,110,0,0,0,66.4323991,0,189.4835664,Wisconsin
65,Wisconsin,4/10/20,1426.552279,856.88125,2104.237273,253.3297423,136.99625,395.2482143,202.684622,110.2475,317.2325758,12.29,8,17,160.7227906,66.89625,282.42125,37.9608154,15.64875,66.58693182,107.102,89,127,0,0,0,81.32974233,0,223.2482143,Wisconsin
66,Wisconsin,4/11/20,1524.547674,877.8475,2322.13125,267.990293,137.14875,430.6767857,214.4399568,109.845,346.4702652,13.312,9,18,167.7946436,65.2975,303.4769231,39.56299476,15,71.91713287,120.414,98,145,0,0,0,95.990293,0,258.6767857,Wisconsin
67,Wisconsin,4/12/20,1621.542151,880.08375,2531.71461,282.1131114,134.74625,464.0038462,225.7385807,108.0475,371.7283217,14.296,9,20,173.7305428,61.395,321.25125,40.89418438,14.15,75.34038462,134.71,107,165,0,0,0,110.1131114,0,292.0038462,Wisconsin
68,Wisconsin,4/13/20,1715.872373,885.04875,2754.504487,295.642468,132.095,500.5821429,236.5582019,105.99875,401.50625,15.3,9,23,179.2400254,57.84875,338.8579545,42.29572128,13.3,80.81915584,150.01,116,188,0,0,0,123.642468,0,328.5821429,Wisconsin
69,Wisconsin,4/14/20,1807.911451,879.035,2971.173214,308.561719,128.59125,540.51,246.8568642,102.94875,432.7097727,16.263,9,25,184.4293612,55.145,362.2638889,43.4891804,12.64875,85.90909091,166.273,125,213,0,0,0,136.561719,0,368.51,Wisconsin
70,Wisconsin,4/15/20,1896.380156,870.04625,3211.92375,320.4773281,124.29875,575.3670455,256.407663,98.6,460.1642857,17.224,9,27,188.6078119,49.94875,373.7299242,44.49608566,11.5,89,183.497,134,240,0,0,0,148.4773281,0,403.3670455,Wisconsin
71,Wisconsin,4/16/20,1982.123807,853.3425,3443.448125,331.7713649,118.995,613.3318182,265.4517366,94.89875,490.2472222,18.158,9,29,193.4975504,46.94875,400.3175,45.61675321,10.65,94.8375,201.655,143,269,0,0,0,159.7713649,0,441.3318182,Wisconsin
72,Wisconsin,4/17/20,2062.257136,829.34875,3695.0125,341.794229,113.05,650.3125,273.4472663,90.05,519.65,19.046,9,32,196.5245961,41.29875,415.0409091,46.31798225,9.34875,99.01590909,220.701,152,300.025,0,0,0,169.794229,0,478.3125,Wisconsin
73,Wisconsin,4/18/20,2138.976318,797.04625,3936.841667,351.1948762,105.84875,685.9138636,280.9646941,84.69875,549.1886364,19.9,9,34,200.5307217,38.35,432.55625,47.30604997,8.89875,102.5570513,240.601,161,334.025,0,0,0,179.1948762,0,513.9138636,Wisconsin
74,Wisconsin,4/19/20,2208.293333,763.2425,4162.39875,358.9843885,98.54125,724.2040909,287.1431508,78.79125,577.5841346,20.678,8,37,200.7613439,33.2,450.8254545,47.303834,7.5,106.5454545,261.279,169,372,0,0,0,186.9843885,0,552.2040909,Wisconsin
75,Wisconsin,4/20/20,2272.101089,723.18625,4382.5875,366.0002285,90.94625,753.8340909,292.7936795,72.6,603.4856818,21.414,8,39,202.97255,30.29875,457.2,47.87559676,6.99875,108.675,282.693,177,410.025,0,0,0,194.0002285,0,581.8340909,Wisconsin
76,Wisconsin,4/21/20,2327.614017,682.32,4612.680769,371.3193483,82.59875,786.0166667,297.0720224,65.75,628.4181818,22.068,7,42,201.6306896,26.24875,472.9030303,47.57631557,5.89875,112.0045455,304.761,184,451.025,0,0,0,199.3193483,0,614.0166667,Wisconsin
77,Wisconsin,4/22/20,2377.617339,636.7825,4826.375,375.863855,74.75,816.1011364,300.7458456,59.39375,652.9138636,22.682,7,44,203.5297373,23.1,490.1,47.99998984,5.34875,115.7302273,327.443,191,494.025,0,0,0,203.863855,0,644.1011364,Wisconsin
78,Wisconsin,4/23/20,2418.740956,593.16875,5065.088636,378.6827732,67.4975,852.5668182,302.9853661,53.5475,680.4672727,23.224,6,47,201.026369,18.4,501.71,47.29353604,4.1,117.5075,350.667,197,540.05,0,0,0,206.6827732,0,680.5668182,Wisconsin
79,Wisconsin,4/24/20,2451.996326,550.2725,5261.785,380.2934488,60.99125,875.8295455,304.2904025,48.6975,700.5081818,23.622,6,49,199.9845918,18.19625,501.3753788,47.18416445,4.04875,119.4172727,374.289,203,590,0,0,0,208.2934488,0,703.8295455,Wisconsin
80,Wisconsin,4/25/20,2476.009767,501.4375,5434.215,380.2961989,53.29875,900.5568182,304.2949547,42.54625,716.3609091,24.089,5,51,196.4102322,12.84875,519.7783333,46.29206105,2.8,121.5147727,398.378,208,640.025,0,0,70.215,208.2961989,0,728.5568182,Wisconsin
81,Wisconsin,4/26/20,2490.997076,454.425,5599.43,378.6918504,46.75,915.9716667,303.0127007,37.29875,731.8459091,24.222,5,53,193.5643941,11.54875,516.76,45.68668582,2.55,121.0997475,422.6,213,692,0,0,235.43,206.6918504,0,743.9716667,Wisconsin
82,Wisconsin,4/27/20,2498.606516,412.075,5762.436364,376.3466475,40.89875,931.8363636,301.2457429,32.84625,745.6840909,24.61,4,55,190.3503837,11.49875,515.0681818,44.93835589,2.45,123.1111364,447.21,217,747.025,0,0,398.4363636,204.3466475,0,759.8363636,Wisconsin
83,Wisconsin,4/28/20,2494.86951,367.95625,5937.459545,371.750039,34.65,948.5512626,297.5396831,27.59875,759.9257576,24.541,4,57,183.4473949,5.7,524.3675,43.29233267,1.15,124.11,471.751,221,802.025,0,0,573.4595455,199.750039,0,776.5512626,Wisconsin
84,Wisconsin,4/29/20,2482.995388,328.0975,6054.075,366.191345,29.34875,960.4059091,293.0607591,23.24875,769.0204545,24.736,3,59,178.3917005,5.7975,513.6645455,42.0313979,1.15,119.9113636,496.487,224,860.025,0,0,690.075,194.191345,0,788.4059091,Wisconsin
85,Wisconsin,4/30/20,2462.515524,290.43375,6150.004545,358.978775,24.84875,961.7375,287.2841442,19.7,768.3131818,24.438,3,60,173.1377229,5.65,507.3284091,40.78266035,1.2,119.5568182,520.925,227,918.05,0,0,786.0045455,186.978775,0,789.7375,Wisconsin
86,Wisconsin,5/1/20,2433.628058,254.49375,6230.4025,351.059342,21.19875,964.36,280.9229897,16.7,769.6018182,24.48,3,61,167.1026606,4.64875,509.515,39.39134644,0.95,119.61,545.405,230,977,0,0,866.4025,179.059342,0,792.36,Wisconsin
87,Wisconsin,5/2/20,2395.571906,221.23875,6279.263182,341.5826575,17.55,965.105,273.3510555,13.9,771.11,23.899,2,62,159.9497336,4.65,486.405,37.73695877,0.95,116.0911364,569.304,232,1035.05,0,0,915.2631818,169.5826575,0,793.105,Wisconsin
88,Wisconsin,5/3/20,2346.58546,188.55,6306.26,330.648387,13.85,955.085,264.6041886,11,760.3347727,23.705,2,62.025,150.3458404,0,488.69,35.37029781,0,116.905,593.009,234,1098.075,0,0,942.26,158.648387,0,783.085,Wisconsin
